PriceID,AssetID,PriceDate,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume
899,4,2024-04-02,153.50,154.70,152.15,154.56,24586000
900,4,2024-04-03,153.60,155.08,152.73,154.92,24705000
901,4,2024-04-04,153.50,154.77,150.45,150.53,34724700
902,4,2024-04-05,150.03,153.42,149.60,152.50,23449300
903,4,2024-04-08,152.78,155.27,152.61,154.85,20702000
904,4,2024-04-09,156.09,158.56,155.19,156.60,31113000
905,4,2024-04-10,156.21,156.61,154.68,156.14,22838600
906,4,2024-04-11,156.91,159.68,156.46,159.41,27166400
907,4,2024-04-12,157.96,160.22,157.14,157.73,25329200
908,4,2024-04-15,158.86,159.24,154.59,154.86,27136500
909,4,2024-04-16,154.19,155.65,153.43,154.40,20779500
910,4,2024-04-17,155.62,157.08,154.58,155.47,21763100
911,4,2024-04-18,155.34,156.94,154.62,156.01,19883000
912,4,2024-04-19,156.20,156.36,152.30,154.09,32239100
913,4,2024-04-22,154.31,157.64,154.06,156.28,26446200
914,4,2024-04-23,156.96,158.97,156.28,158.26,21151600
915,4,2024-04-24,157.49,159.57,157.17,159.13,22779100
916,4,2024-04-25,151.33,156.49,150.87,156.00,57109700
917,4,2024-04-26,174.37,174.71,169.65,171.95,64665300
918,4,2024-04-29,169.06,169.55,165.21,166.15,45610000
919,4,2024-04-30,165.61,168.10,162.60,162.78,33562900
920,4,2024-05-01,164.30,167.12,163.09,163.86,33493200
921,4,2024-05-02,164.79,166.73,163.89,166.62,24294500
922,4,2024-05-03,167.56,167.96,163.05,167.24,34662400
923,4,2024-05-06,167.46,168.14,166.03,168.10,21871300
924,4,2024-05-07,168.50,171.76,168.39,171.25,28039700
925,4,2024-05-08,169.00,170.15,168.74,169.38,19569100
926,4,2024-05-09,169.39,170.69,168.18,169.96,15346700
927,4,2024-05-10,168.03,169.85,166.19,168.65,29799900
928,4,2024-05-13,164.26,169.28,164.00,169.14,31327600
929,4,2024-05-14,169.77,171.25,168.80,170.34,25127100
930,4,2024-05-15,170.63,172.65,170.51,172.51,26948400
931,4,2024-05-16,173.29,175.12,172.69,174.18,27867900
932,4,2024-05-17,174.18,176.27,173.69,176.06,24479300
933,4,2024-05-20,176.19,178.77,176.08,176.92,22554400
934,4,2024-05-21,176.90,178.15,175.81,177.85,16989400
935,4,2024-05-22,176.64,177.15,175.21,176.38,17880000
936,4,2024-05-23,177.07,178.25,172.95,173.55,21024900
937,4,2024-05-24,174.98,175.77,173.65,174.99,16572500
938,4,2024-05-28,174.45,177.27,174.37,176.40,20572200
939,4,2024-05-29,175.43,176.84,174.72,175.90,23388700
940,4,2024-05-30,175.20,175.22,171.79,172.11,22958700
941,4,2024-05-31,171.86,173.06,169.44,172.50,37638900
942,4,2024-06-03,172.54,174.53,171.16,173.17,27459100
943,4,2024-06-04,173.28,173.85,171.89,173.79,26879600
944,4,2024-06-05,175.20,176.65,173.93,175.41,22068500
945,4,2024-06-06,175.90,177.15,175.75,176.73,23251000
946,4,2024-06-07,177.05,177.87,174.30,174.46,19661400
947,4,2024-06-10,174.97,177.06,172.76,175.01,23779200
948,4,2024-06-11,176.22,176.84,173.77,176.62,21540600
949,4,2024-06-12,178.25,180.41,176.11,177.79,27864700
950,4,2024-06-13,176.11,176.74,174.88,175.16,20913300
951,4,2024-06-14,174.22,177.06,174.15,176.79,18063600
952,4,2024-06-17,175.46,178.36,174.81,177.24,19618500
953,4,2024-06-18,177.14,177.39,174.10,175.09,21869900
954,4,2024-06-20,175.37,177.29,174.99,176.30,20160100
955,4,2024-06-21,177.00,180.85,176.61,179.63,58582700
956,4,2024-06-24,180.16,180.89,178.67,179.22,18298000
957,4,2024-06-25,179.62,184.29,179.42,184.03,23235600
958,4,2024-06-26,182.63,184.51,182.48,183.88,19839000
959,4,2024-06-27,184.18,186.05,184.02,185.41,18848900
960,4,2024-06-28,184.32,185.13,181.96,182.15,29156600
961,4,2024-07-01,183.03,183.88,181.30,182.99,16006100
962,4,2024-07-02,182.05,185.57,181.56,185.24,17372500
963,4,2024-07-03,184.85,186.09,184.00,185.82,10242100
964,4,2024-07-05,185.86,190.86,185.80,190.60,20967500
965,4,2024-07-08,189.90,190.17,187.78,189.03,21035900
966,4,2024-07-09,190.31,191.36,188.72,188.98,15121400
967,4,2024-07-10,189.15,191.75,189.03,191.18,15952500
968,4,2024-07-11,189.85,190.86,185.08,185.57,25625800
969,4,2024-07-12,185.08,187.11,184.49,185.07,22898400
970,4,2024-07-15,184.92,188.24,184.92,186.53,16474000
971,4,2024-07-16,187.36,188.68,183.37,183.92,18290700
972,4,2024-07-17,182.97,183.55,179.90,181.02,20734100
973,4,2024-07-18,181.93,182.50,176.47,177.69,25315700
974,4,2024-07-19,178.88,180.29,177.13,177.66,18881900
975,4,2024-07-22,180.59,182.70,180.23,181.67,24100300
976,4,2024-07-23,182.05,183.61,181.54,181.79,36352700
977,4,2024-07-24,173.60,176.19,171.82,172.63,49585200
978,4,2024-07-25,172.52,173.42,167.19,167.28,44852000
979,4,2024-07-26,167.15,168.09,164.06,167.00,41336900
980,4,2024-07-29,168.83,170.43,167.99,169.53,20293800
981,4,2024-07-30,170.24,171.23,168.44,170.29,18959700
982,4,2024-07-31,173.24,174.25,170.01,171.54,25729100
983,4,2024-08-01,170.25,174.05,168.88,170.76,24531400
984,4,2024-08-02,166.44,168.51,164.67,166.66,29130100
985,4,2024-08-05,155.50,164.43,154.93,159.25,53630700
986,4,2024-08-06,159.33,160.57,156.41,158.29,49004600
987,4,2024-08-07,161.25,162.98,158.47,158.94,25138600
988,4,2024-08-08,160.51,163.69,160.21,162.03,25578800
989,4,2024-08-09,160.01,163.79,159.06,163.67,28602300
990,4,2024-08-12,164.35,164.90,161.84,162.29,15895300
991,4,2024-08-13,163.41,164.73,162.97,164.16,18551700
992,4,2024-08-14,162.40,163.22,157.71,160.37,40591100
993,4,2024-08-15,160.50,161.64,159.61,161.30,31524300
994,4,2024-08-16,161.47,165.06,161.13,162.96,24208600
995,4,2024-08-19,165.28,166.69,164.26,166.67,22416200
996,4,2024-08-20,166.90,168.64,166.82,167.18,18341500
997,4,2024-08-21,165.15,166.85,164.67,165.85,22902000
998,4,2024-08-22,167.26,167.59,163.31,163.80,22493300
999,4,2024-08-23,164.72,166.18,163.83,165.62,13955700
1000,4,2024-08-26,166.38,167.55,164.46,166.16,14190400
1001,4,2024-08-27,165.84,166.44,164.46,164.68,11821900
1002,4,2024-08-28,165.04,165.60,161.53,162.85,16407400
1003,4,2024-08-29,164.31,165.97,160.25,161.78,19699800
1004,4,2024-08-30,162.62,163.66,161.69,163.38,22123800
1005,3,2023-09-01,331.31,331.99,326.78,328.66,14931200
1006,3,2023-09-05,329.00,334.85,328.66,333.55,18553900
1007,3,2023-09-06,333.38,334.46,330.18,332.88,17535800
1008,3,2023-09-07,331.29,333.08,329.03,329.91,18381000
1009,3,2023-09-08,330.09,336.16,329.46,334.27,19530100
1010,3,2023-09-11,337.24,338.42,335.43,337.94,16583300
1011,3,2023-09-12,335.82,336.79,331.48,331.77,17565500
1012,3,2023-09-13,331.31,336.85,331.17,336.06,16544400
1013,3,2023-09-14,339.15,340.86,336.57,338.70,20267000
1014,3,2023-09-15,336.92,337.40,329.65,330.22,37666900
1015,3,2023-09-18,327.80,330.40,326.36,329.06,16834200
1016,3,2023-09-19,326.17,329.39,324.51,328.65,16505900
1017,3,2023-09-20,329.51,329.59,320.51,320.77,21436500
1018,3,2023-09-21,319.26,325.35,315.00,319.53,35529500
1019,3,2023-09-22,321.32,321.45,316.15,317.01,21447900
1020,3,2023-09-25,316.59,317.67,315.00,317.54,17836000
1021,3,2023-09-26,315.13,315.88,310.02,312.14,26297600
1022,3,2023-09-27,312.30,314.30,309.69,312.79,19410100
1023,3,2023-09-28,310.99,315.48,309.45,313.64,19683600
1024,3,2023-09-29,317.75,319.47,314.98,315.75,24140300
1025,3,2023-10-02,316.28,321.89,315.18,321.80,20570000
1026,3,2023-10-03,320.83,321.39,311.21,313.39,21033500
1027,3,2023-10-04,314.03,320.04,314.00,318.96,20720100
1028,3,2023-10-05,319.09,319.98,314.90,319.36,16965600
1029,3,2023-10-06,316.55,329.19,316.30,327.26,25645500
1030,3,2023-10-09,324.75,330.30,323.18,329.82,19891200
1031,3,2023-10-10,330.96,331.10,327.67,328.39,20557100
1032,3,2023-10-11,331.21,332.82,329.14,332.42,20063200
1033,3,2023-10-12,330.57,333.63,328.72,331.16,19313100
1034,3,2023-10-13,332.38,333.83,326.36,327.73,21072400
1035,3,2023-10-16,331.05,336.14,330.60,332.64,22158000
1036,3,2023-10-17,329.59,333.46,327.41,332.06,18338500
1037,3,2023-10-18,332.49,335.59,328.30,330.11,23153600
1038,3,2023-10-19,332.15,336.88,330.91,331.32,25052100
1039,3,2023-10-20,331.72,331.92,325.45,326.67,25012600
1040,3,2023-10-23,325.47,332.73,324.39,329.32,24374700
1041,3,2023-10-24,331.30,331.84,327.60,330.53,31153600
1042,3,2023-10-25,345.02,346.20,337.62,340.67,55053800
1043,3,2023-10-26,340.54,341.63,326.94,327.89,37828500
1044,3,2023-10-27,330.43,336.72,328.40,329.81,29856500
1045,3,2023-10-30,333.41,339.45,331.83,337.31,22828100
1046,3,2023-10-31,338.85,339.00,334.69,338.11,20265300
1047,3,2023-11-01,339.79,347.42,339.65,346.07,28158800
1048,3,2023-11-02,347.24,348.83,344.77,348.32,24348100
1049,3,2023-11-03,349.63,354.39,347.33,352.80,23624000
1050,3,2023-11-06,353.45,357.54,353.35,356.53,23828300
1051,3,2023-11-07,359.40,362.46,357.63,360.53,25833900
1052,3,2023-11-08,361.68,363.87,360.55,363.20,26767800
1053,3,2023-11-09,362.30,364.79,360.36,360.69,24847300
1054,3,2023-11-10,361.49,370.10,361.07,369.67,28042100
1055,3,2023-11-13,368.22,368.47,365.90,366.68,19986500
1056,3,2023-11-14,371.01,371.95,367.35,370.27,27683900
1057,3,2023-11-15,371.28,373.13,367.11,369.67,26860100
1058,3,2023-11-16,370.96,376.35,370.18,376.17,27182300
1059,3,2023-11-17,373.61,374.37,367.00,369.85,40157000
1060,3,2023-11-20,371.22,378.87,371.00,377.44,52465100
1061,3,2023-11-21,375.67,376.22,371.12,373.07,28423100
1062,3,2023-11-22,378.00,379.79,374.97,377.85,23345300
1063,3,2023-11-24,377.33,377.97,375.14,377.43,10176600
1064,3,2023-11-27,376.78,380.64,376.20,378.61,22179200
1065,3,2023-11-28,378.35,383.00,378.16,382.70,20453100
1066,3,2023-11-29,383.76,384.30,377.44,378.85,28963400
1067,3,2023-11-30,378.49,380.09,375.47,378.91,30554400
1068,3,2023-12-01,376.76,378.16,371.31,374.51,33020400
1069,3,2023-12-04,369.10,369.52,362.90,369.14,32063300
1070,3,2023-12-05,366.45,373.08,365.62,372.52,23065000
1071,3,2023-12-06,373.54,374.18,368.03,368.80,21182100
1072,3,2023-12-07,368.23,371.45,366.32,370.95,23118900
1073,3,2023-12-08,369.20,374.46,368.23,374.23,20144800
1074,3,2023-12-11,368.48,371.60,366.10,371.30,27708800
1075,3,2023-12-12,370.85,374.42,370.46,374.38,24838300
1076,3,2023-12-13,376.02,377.64,370.77,374.37,30955500
1077,3,2023-12-14,373.31,373.76,364.13,365.93,43277500
1078,3,2023-12-15,366.85,372.40,366.28,370.73,78478200
1079,3,2023-12-18,369.45,373.00,368.68,372.65,21802900
1080,3,2023-12-19,371.49,373.26,369.84,373.26,20603700
1081,3,2023-12-20,375.00,376.03,370.53,370.62,26316700
1082,3,2023-12-21,372.56,374.41,370.04,373.54,17708000
1083,3,2023-12-22,373.68,375.18,372.71,374.58,17091100
1084,3,2023-12-26,375.00,376.94,373.50,374.66,12673100
1085,3,2023-12-27,373.69,375.06,372.81,374.07,14905400
1086,3,2023-12-28,375.37,376.46,374.16,375.28,14327000
1087,3,2023-12-29,376.00,377.16,373.48,376.04,18723000
1088,3,2024-01-02,373.86,375.90,366.77,370.87,25258600
1089,3,2024-01-03,369.01,373.26,368.51,370.60,23083500
1090,3,2024-01-04,370.67,373.10,367.17,367.94,20901500
1091,3,2024-01-05,368.97,372.06,366.50,367.75,20987000
1092,3,2024-01-08,369.30,375.20,369.01,374.69,23134000
1093,3,2024-01-09,372.01,375.99,371.19,375.79,20830000
1094,3,2024-01-10,376.37,384.17,376.32,382.77,25514200
1095,3,2024-01-11,386.00,390.68,380.38,384.63,27850800
1096,3,2024-01-12,385.49,388.68,384.65,388.47,21645700
1097,3,2024-01-16,393.66,394.03,387.62,390.27,27202300
1098,3,2024-01-17,387.98,390.11,384.81,389.47,22234100
1099,3,2024-01-18,391.72,393.99,390.12,393.87,23392100
1100,3,2024-01-19,395.76,398.67,393.50,398.67,29272000
1101,3,2024-01-22,400.02,400.62,393.59,396.51,27016900
1102,3,2024-01-23,395.75,399.38,393.93,398.90,20525900
1103,3,2024-01-24,401.54,405.63,400.45,402.56,24867000
1104,3,2024-01-25,404.32,407.01,402.53,404.87,21021200
1105,3,2024-01-26,404.37,406.17,402.43,403.93,17803300
1106,3,2024-01-29,406.06,409.98,404.33,409.72,24510200
1107,3,2024-01-30,412.26,413.05,406.45,408.59,33477600
1108,3,2024-01-31,406.96,415.32,397.21,397.58,47871100
1109,3,2024-02-01,401.83,408.00,401.80,403.78,30657700
1110,3,2024-02-02,403.81,412.65,403.56,411.22,28245000
1111,3,2024-02-05,409.90,411.16,403.99,405.65,25352300
1112,3,2024-02-06,405.88,407.97,402.91,405.49,18382600
1113,3,2024-02-07,407.44,414.30,407.40,414.05,22340500
1114,3,2024-02-08,414.05,415.56,412.53,414.11,21225300
1115,3,2024-02-09,415.25,420.82,415.09,420.55,22032800
1116,3,2024-02-12,420.56,420.74,414.75,415.26,21202900
1117,3,2024-02-13,404.94,410.07,403.39,406.32,27824900
1118,3,2024-02-14,408.07,409.84,404.57,409.49,20401200
1119,3,2024-02-15,408.14,409.13,404.29,406.56,21825500
1120,3,2024-02-16,407.96,408.29,403.44,404.06,22281100
1121,3,2024-02-20,403.24,404.49,398.01,402.79,24307900
1122,3,2024-02-21,400.17,402.29,397.22,402.18,18631100
1123,3,2024-02-22,410.19,412.83,408.57,411.65,27009900
1124,3,2024-02-23,415.67,415.86,408.97,410.34,16295900
1125,3,2024-02-26,411.46,412.16,407.36,407.54,16193500
1126,3,2024-02-27,407.99,408.32,403.85,407.48,14835800
1127,3,2024-02-28,408.18,409.30,405.32,407.72,13183100
1128,3,2024-02-29,408.64,414.20,405.92,413.64,31947300
1129,3,2024-03-01,411.27,415.87,410.88,415.50,17800300
1130,3,2024-03-04,413.44,417.35,412.32,414.92,17596000
1131,3,2024-03-05,413.96,414.25,400.64,402.65,26919200
1132,3,2024-03-06,402.97,405.16,398.39,402.09,22344100
1133,3,2024-03-07,406.12,409.78,402.24,409.14,18718500
1134,3,2024-03-08,407.96,410.42,404.33,406.22,17971700
1135,3,2024-03-11,403.76,405.68,401.26,404.52,16120800
1136,3,2024-03-12,407.62,415.57,406.79,415.28,22457000
1137,3,2024-03-13,418.10,418.18,411.45,415.10,17115900
1138,3,2024-03-14,420.24,427.82,417.99,425.22,34157300
1139,3,2024-03-15,419.29,422.60,412.79,416.42,45049800
1140,3,2024-03-18,414.25,420.73,413.78,417.32,20106000
1141,3,2024-03-19,417.83,421.67,415.55,421.41,19837900
1142,3,2024-03-20,422.00,425.96,420.66,425.23,17860100
1143,3,2024-03-21,429.83,430.82,427.16,429.37,21296200
1144,3,2024-03-22,429.70,429.86,426.07,428.74,17636500
1145,3,2024-03-25,425.24,427.41,421.61,422.86,18060500
1146,3,2024-03-26,425.61,425.99,421.35,421.65,16725600
1147,3,2024-03-27,424.44,424.45,419.01,421.43,16705000
1148,3,2024-03-28,420.96,421.87,419.12,420.72,21871200
1149,3,2024-04-01,423.95,427.89,422.22,424.57,16316000
1150,3,2024-04-02,420.11,422.38,417.84,421.44,17912000
1151,3,2024-04-03,419.73,423.26,419.09,420.45,16502300
1152,3,2024-04-04,424.99,428.67,417.57,417.88,19370900
1153,3,2024-04-05,420.01,426.51,418.32,425.52,16544300
1154,3,2024-04-08,425.17,427.28,423.30,424.59,14272400
1155,3,2024-04-09,426.44,427.74,421.62,426.28,12512300
1156,3,2024-04-10,422.19,424.03,419.70,423.26,16216600
1157,3,2024-04-11,425.82,429.37,422.36,427.93,17966400
1158,3,2024-04-12,424.05,425.18,419.77,421.90,19232100
1159,3,2024-04-15,426.60,426.82,413.43,413.64,20273500
1160,3,2024-04-16,414.57,418.40,413.73,414.58,16765600
1161,3,2024-04-17,417.25,418.88,410.33,411.84,15855500
1162,3,2024-04-18,410.63,411.89,403.95,404.27,21029900
1163,3,2024-04-19,404.03,405.48,397.77,399.12,30276500
1164,3,2024-04-22,400.08,402.85,395.75,400.96,20286900
1165,3,2024-04-23,404.24,408.20,403.06,407.57,15734500
1166,3,2024-04-24,409.56,412.47,406.78,409.06,15065300
1167,3,2024-04-25,394.03,399.89,388.03,399.04,40586500
1168,3,2024-04-26,412.17,413.00,405.76,406.32,29694700
1169,3,2024-04-29,405.25,406.32,399.19,402.25,19582100
1170,3,2024-04-30,401.49,402.16,389.17,389.33,28781400
1171,3,2024-05-01,392.61,401.72,390.31,394.94,23562500
1172,3,2024-05-02,397.66,399.93,394.65,397.84,17709400
1173,3,2024-05-03,402.28,407.15,401.86,406.66,17446700
1174,3,2024-05-06,408.76,413.93,406.37,413.54,16996600
1175,3,2024-05-07,414.66,414.67,409.09,409.34,20018200
1176,3,2024-05-08,408.17,412.23,406.71,410.54,11792300
1177,3,2024-05-09,410.57,412.72,409.10,412.32,14689700
1178,3,2024-05-10,412.94,415.38,411.80,414.74,13402300
1179,3,2024-05-13,418.01,418.35,410.82,413.72,15440200
1180,3,2024-05-14,412.02,417.49,411.55,416.56,15109300
1181,3,2024-05-15,417.90,423.81,417.27,423.08,22239500
1182,3,2024-05-16,421.80,425.42,420.35,420.99,17530100
1183,3,2024-05-17,422.54,422.92,418.03,420.21,15352200
1184,3,2024-05-20,420.21,426.77,419.99,425.34,16272100
1185,3,2024-05-21,426.83,432.97,424.85,429.04,21453300
1186,3,2024-05-22,430.09,432.41,427.13,430.52,18073700
1187,3,2024-05-23,432.97,433.60,425.42,427.00,17211700
1188,3,2024-05-24,427.19,431.06,424.41,430.16,11845800
1189,3,2024-05-28,429.63,430.82,426.60,430.32,15718000
1190,3,2024-05-29,425.69,430.94,425.69,429.17,15517100
1191,3,2024-05-30,424.30,424.30,414.24,414.67,28424800
1192,3,2024-05-31,416.75,416.75,404.51,415.13,47995300
1193,3,2024-06-03,415.53,416.43,408.92,413.52,17484700
1194,3,2024-06-04,412.43,416.44,409.68,416.07,14348900
1195,3,2024-06-05,417.81,424.08,416.30,424.01,16988000
1196,3,2024-06-06,424.01,425.31,420.58,424.52,14861300
1197,3,2024-06-07,426.20,426.28,423.00,423.85,13621700
1198,3,2024-06-10,424.70,428.08,423.89,427.87,14003000
1199,3,2024-06-11,425.48,432.82,425.25,432.68,14551100
1200,3,2024-06-12,435.32,443.40,433.25,441.06,22366200
1201,3,2024-06-13,440.85,443.39,439.37,441.58,15960600
1202,3,2024-06-14,438.28,443.14,436.72,442.57,13582000
1203,3,2024-06-17,442.59,450.94,440.72,448.37,20790000
1204,3,2024-06-18,449.71,450.14,444.89,446.34,17112500
1205,3,2024-06-20,446.30,446.53,441.27,445.70,19877400
1206,3,2024-06-21,447.38,450.58,446.51,449.78,34486200
1207,3,2024-06-24,449.80,452.75,446.41,447.67,15913700
1208,3,2024-06-25,448.25,451.42,446.75,450.95,16747500
1209,3,2024-06-26,449.00,453.60,448.19,452.16,16507000
1210,3,2024-06-27,452.18,456.17,451.77,452.85,14806300
1211,3,2024-06-28,453.07,455.38,446.41,446.95,28362300
1212,3,2024-07-01,448.66,457.37,445.66,456.73,17662800
1213,3,2024-07-02,453.20,459.59,453.11,459.28,13979800
1214,3,2024-07-03,458.19,461.02,457.88,460.77,9932800
1215,3,2024-07-05,459.61,468.35,458.97,467.56,16000300
1216,3,2024-07-08,466.55,467.70,464.46,466.24,12962300
1217,3,2024-07-09,467.00,467.33,458.00,459.54,17207200
1218,3,2024-07-10,461.22,466.46,458.86,466.25,18196100
1219,3,2024-07-11,462.98,464.78,451.55,454.70,23111200
1220,3,2024-07-12,454.33,456.36,450.65,453.55,16324300
1221,3,2024-07-15,453.30,457.26,451.43,453.96,14429400
1222,3,2024-07-16,454.22,454.30,446.66,449.52,17175700
1223,3,2024-07-17,442.59,444.85,439.18,443.52,21778000
1224,3,2024-07-18,444.34,444.65,434.40,440.37,20794800
1225,3,2024-07-19,433.10,441.14,432.00,437.11,20940400
1226,3,2024-07-22,441.79,444.60,438.91,442.94,15808800
1227,3,2024-07-23,443.90,448.39,443.10,444.85,13107100
1228,3,2024-07-24,440.45,441.48,427.59,428.90,26805800
1229,3,2024-07-25,428.80,429.80,417.51,418.40,29943800
1230,3,2024-07-26,418.20,428.92,417.27,425.27,23583800
1231,3,2024-07-29,431.58,432.15,424.70,426.73,15125800
1232,3,2024-07-30,427.72,429.05,417.36,422.92,32687600
1233,3,2024-07-31,420.50,421.78,412.21,418.35,42891400
1234,3,2024-08-01,420.79,427.46,413.09,417.11,30296400
1235,3,2024-08-02,412.49,415.00,404.34,408.49,29437900
1236,3,2024-08-05,389.17,401.04,385.58,395.15,40709200
1237,3,2024-08-06,400.00,405.67,398.50,399.61,24946500
1238,3,2024-08-07,408.64,410.08,397.47,398.43,20650900
1239,3,2024-08-08,402.44,405.86,399.94,402.69,20203000
1240,3,2024-08-09,404.03,408.05,402.26,406.02,19276700
1241,3,2024-08-12,407.06,408.76,404.24,406.81,16762900
1242,3,2024-08-13,409.59,414.95,409.57,414.01,19414300
1243,3,2024-08-14,414.80,417.72,412.45,416.86,18267000
1244,3,2024-08-15,419.80,421.11,417.66,421.03,20752100
1245,3,2024-08-16,420.60,421.34,417.30,418.47,22775600
1246,3,2024-08-19,418.96,421.75,416.46,421.53,15234000
1247,3,2024-08-20,421.70,425.86,421.64,424.80,16387600
1248,3,2024-08-21,424.08,426.40,421.72,424.14,16067300
1249,3,2024-08-22,424.36,426.79,414.61,415.55,19361900
1250,3,2024-08-23,416.98,419.26,412.09,416.79,18493800
1251,3,2024-08-26,416.37,417.28,411.34,413.49,13152800
1252,3,2024-08-27,412.86,414.36,410.25,413.84,13492900
1253,3,2024-08-28,414.88,415.00,407.31,410.60,14882700
1254,3,2024-08-29,414.94,422.05,410.60,413.12,17045200
1255,3,2024-08-30,415.60,417.49,412.13,417.14,24308300
1256,6,2023-09-01,380.40,380.83,376.08,377.59,39772400
1257,6,2023-09-05,376.77,379.31,375.83,378.07,32344200
1258,6,2023-09-06,377.28,377.63,372.70,374.74,42998700
1259,6,2023-09-07,370.21,372.85,369.15,372.06,52060700
1260,6,2023-09-08,372.01,374.85,371.60,372.58,35800100
1261,6,2023-09-11,375.66,377.49,373.66,376.97,39936600
1262,6,2023-09-12,375.27,376.95,372.50,372.79,41391000
1263,6,2023-09-13,373.03,375.84,371.88,374.21,46300700
1264,6,2023-09-14,375.99,378.27,373.89,377.27,48039400
1265,6,2023-09-15,375.91,376.32,369.86,370.81,69757700
1266,6,2023-09-18,369.32,371.79,369.03,370.66,36903500
1267,6,2023-09-19,369.32,370.68,366.80,369.87,37621700
1268,6,2023-09-20,370.95,371.31,364.46,364.54,45514200
1269,6,2023-09-21,360.80,361.60,357.69,357.86,69584700
1270,6,2023-09-22,359.63,361.80,357.59,357.91,51589700
1271,6,2023-09-25,356.93,359.70,355.93,359.61,39168000
1272,6,2023-09-26,356.99,357.54,353.21,354.21,53657700
1273,6,2023-09-27,355.38,356.98,351.36,355.04,56066000
1274,6,2023-09-28,354.11,360.17,353.24,358.01,56453300
1275,6,2023-09-29,361.54,362.95,357.02,358.27,64754300
1276,6,2023-10-02,358.54,362.68,357.92,361.26,51625100
1277,6,2023-10-03,358.78,361.01,353.28,354.92,60478500
1278,6,2023-10-04,355.77,360.61,355.30,359.75,54786700
1279,6,2023-10-05,359.74,360.15,355.14,358.69,45897400
1280,6,2023-10-06,355.65,365.91,354.85,364.70,74959200
1281,6,2023-10-09,362.30,367.11,360.78,366.56,45304800
1282,6,2023-10-10,366.90,371.28,366.39,368.59,46968800
1283,6,2023-10-11,369.94,371.41,368.19,371.22,38215100
1284,6,2023-10-12,371.73,373.74,367.50,369.93,49587900
1285,6,2023-10-13,370.57,371.16,363.86,365.28,52469900
1286,6,2023-10-16,366.62,370.48,366.47,369.41,44201100
1287,6,2023-10-17,365.81,369.92,363.66,368.20,50999100
1288,6,2023-10-18,365.67,367.91,362.02,363.37,54280500
1289,6,2023-10-19,364.81,366.02,359.16,359.97,72274200
1290,6,2023-10-20,359.46,360.04,354.37,354.60,72369800
1291,6,2023-10-23,353.26,359.26,351.12,355.67,60665200
1292,6,2023-10-24,357.51,359.91,355.79,359.13,47082100
1293,6,2023-10-25,356.70,356.88,349.75,350.34,71190500
1294,6,2023-10-26,349.12,350.07,342.35,343.66,78621400
1295,6,2023-10-27,346.43,348.84,344.08,345.31,63476700
1296,6,2023-10-30,347.83,350.54,346.45,349.20,55298500
1297,6,2023-10-31,349.23,351.25,346.62,350.87,47671900
1298,6,2023-11-01,351.72,357.53,351.62,356.96,58992700
1299,6,2023-11-02,361.54,363.68,360.30,363.44,58162400
1300,6,2023-11-03,364.75,369.02,364.52,367.71,53239100
1301,6,2023-11-06,368.49,369.78,366.91,369.21,38848700
1302,6,2023-11-07,370.27,373.58,369.05,372.70,50777400
1303,6,2023-11-08,373.08,373.79,370.62,372.94,35663400
1304,6,2023-11-09,373.64,374.80,369.57,370.07,53859400
1305,6,2023-11-10,371.82,378.54,371.28,378.39,58309800
1306,6,2023-11-13,376.79,378.28,375.24,377.21,40733500
1307,6,2023-11-14,383.71,386.26,383.18,385.33,67792600
1308,6,2023-11-15,387.25,387.75,384.24,385.62,54141400
1309,6,2023-11-16,384.84,386.19,383.56,385.95,45343500
1310,6,2023-11-17,385.21,387.07,384.29,386.04,46571900
1311,6,2023-11-20,386.05,391.41,386.05,390.74,44429600
1312,6,2023-11-21,389.01,389.23,386.70,388.47,43337000
1313,6,2023-11-22,390.57,393.07,389.04,390.06,44121000
1314,6,2023-11-24,389.65,390.25,388.50,389.51,15718800
1315,6,2023-11-27,389.01,391.15,388.28,389.17,34139700
1316,6,2023-11-28,388.41,390.78,388.05,390.19,35491100
1317,6,2023-11-29,392.69,394.14,389.46,389.81,38811700
1318,6,2023-11-30,390.08,390.55,385.82,388.83,52834400
1319,6,2023-12-01,387.75,390.54,386.07,389.94,40440500
1320,6,2023-12-04,386.09,386.60,382.66,386.32,51186900
1321,6,2023-12-05,384.39,388.50,384.21,387.29,42933000
1322,6,2023-12-06,390.27,390.37,384.70,385.05,41994100
1323,6,2023-12-07,388.07,391.27,386.96,390.43,49593500
1324,6,2023-12-08,388.67,392.62,388.48,392.17,46623600
1325,6,2023-12-11,391.74,395.79,391.53,395.52,41198000
1326,6,2023-12-12,395.56,398.79,394.41,398.67,39221200
1327,6,2023-12-13,399.62,404.36,398.84,403.74,55408100
1328,6,2023-12-14,404.98,406.30,400.34,403.39,55447800
1329,6,2023-12-15,404.18,406.54,403.57,405.34,62598000
1330,6,2023-12-18,404.93,407.99,404.60,407.08,46610000
1331,6,2023-12-19,407.54,409.28,407.35,409.16,35711900
1332,6,2023-12-20,408.35,410.47,402.90,403.08,54042400
1333,6,2023-12-21,407.06,408.14,404.47,407.77,45568900
1334,6,2023-12-22,409.00,409.97,406.48,408.38,34292400
1335,6,2023-12-26,409.25,411.56,409.15,410.88,22722500
1336,6,2023-12-27,410.95,411.79,410.08,411.50,31980500
1337,6,2023-12-28,412.67,412.92,410.94,411.30,27029200
